sku_id,product_id,ingredients,highlighted_ingredients,ingredient_callouts,clinical_results,clean_at_sephora,coverage,finish,formulation,finish_source,needs_review
2699361,P458747,"Crème: PPG-3 Benzyl Ether Myristate, Phenyl Trimethicone, Dipentaerythrityl Hexahydroxystearate/Hexastearate/Hexarosinate, Ethylhexyl Stearate, Triisostearyl Citrate, Diisostearyl Malate, Polyethylene, Polybutene, Silica, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Nylon-12, Disteardimonium Hectorite, Octyldodecanol, Propylene Carbonate, Pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate, Tocopheryl Acetate, Fragrance (Parfum), Benzyl Salicylate, Farnesol, Linalool, May Contain (+/-): Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Red 28 Lake (CI 45410), Red 30 Lake (CI 73360), Yellow 5 Lake (CI 19140). Powder: Synthetic Fluorphlogopite, Mica, Magnesium Myristate, Nylon-12, Silica, Octyldodecyl Stearoyl Stearate , Glyceryl Triacetyl Ricinoleate, Caprylic/Capric Triglyceride, PEG-12 Dimethicone, Polyhydroxystearic Acid, Trimyristin, Potassium Sorbate, Caprylyl Glycol, Benzotriazolyl Dodecyl p-Cresol, Phenoxyethanol, Hydrogenated Phosphatidylcholine, Hexylene Glycol, Tocopheryl Acetate, May Contain (+/-): Tin Oxide, Triethoxycaprylylsilane, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77499), Bismuth Oxychloride (CI 77163), Carmine (CI 75470), Red 6 Lake (CI 15850), Red 7 Lake (CI 15850), Red 40 Lake (CI 16035), Ultramarines (CI 77007).","- Patented Biomimetic Pigments: Mirror the skin's ceramide structure, ensuring adhesion, true color, and the most natural finish","sulfates SLS and SLES, parabens, formaldehydes, formaldehyde",,,,,,,True
2364289,P458747,"Crème: PPG-3 Benzyl Ether Myristate, Phenyl Trimethicone, Dipentaerythrityl Hexahydroxystearate/Hexastearate/Hexarosinate, Ethylhexyl Stearate, Triisostearyl Citrate, Diisostearyl Malate, Polyethylene, Polybutene, Silica, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Nylon-12, Disteardimonium Hectorite, Octyldodecanol, Propylene Carbonate, Pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate, Tocopheryl Acetate, Fragrance (Parfum), Benzyl Salicylate, Farnesol, Linalool, May Contain (+/-): Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Red 28 Lake (CI 45410), Red 30 Lake (CI 73360), Yellow 5 Lake (CI 19140). Powder: Synthetic Fluorphlogopite, Mica, Magnesium Myristate, Nylon-12, Silica, Octyldodecyl Stearoyl Stearate , Glyceryl Triacetyl Ricinoleate, Caprylic/Capric Triglyceride, PEG-12 Dimethicone, Polyhydroxystearic Acid, Trimyristin, Potassium Sorbate, Caprylyl Glycol, Benzotriazolyl Dodecyl p-Cresol, Phenoxyethanol, Hydrogenated Phosphatidylcholine, Hexylene Glycol, Tocopheryl Acetate, May Contain (+/-): Tin Oxide, Triethoxycaprylylsilane, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77499), Bismuth Oxychloride (CI 77163), Carmine (CI 75470), Red 6 Lake (CI 15850), Red 7 Lake (CI 15850), Red 40 Lake (CI 16035), Ultramarines (CI 77007).","- Patented Biomimetic Pigments: Mirror the skin's ceramide structure, ensuring adhesion, true color, and the most natural finish","sulfates SLS and SLES, parabens, formaldehydes, formaldehyde",,,,,,,True
2906113,P458747,"Crème: PPG-3 Benzyl Ether Myristate, Phenyl Trimethicone, Dipentaerythrityl Hexahydroxystearate/Hexastearate/Hexarosinate, Ethylhexyl Stearate, Triisostearyl Citrate, Diisostearyl Malate, Polyethylene, Polybutene, Silica, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Nylon-12, Disteardimonium Hectorite, Octyldodecanol, Propylene Carbonate, Pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate, Tocopheryl Acetate, Fragrance (Parfum), Benzyl Salicylate, Farnesol, Linalool, May Contain (+/-): Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Red 28 Lake (CI 45410), Red 30 Lake (CI 73360), Yellow 5 Lake (CI 19140). Powder: Synthetic Fluorphlogopite, Mica, Magnesium Myristate, Nylon-12, Silica, Octyldodecyl Stearoyl Stearate , Glyceryl Triacetyl Ricinoleate, Caprylic/Capric Triglyceride, PEG-12 Dimethicone, Polyhydroxystearic Acid, Trimyristin, Potassium Sorbate, Caprylyl Glycol, Benzotriazolyl Dodecyl p-Cresol, Phenoxyethanol, Hydrogenated Phosphatidylcholine, Hexylene Glycol, Tocopheryl Acetate, May Contain (+/-): Tin Oxide, Triethoxycaprylylsilane, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77499), Bismuth Oxychloride (CI 77163), Carmine (CI 75470), Red 6 Lake (CI 15850), Red 7 Lake (CI 15850), Red 40 Lake (CI 16035), Ultramarines (CI 77007).","- Patented Biomimetic Pigments: Mirror the skin's ceramide structure, ensuring adhesion, true color, and the most natural finish","sulfates SLS and SLES, parabens, formaldehydes, formaldehyde",,,,,,,True
2926020,P458747,"Crème: PPG-3 Benzyl Ether Myristate, Phenyl Trimethicone, Dipentaerythrityl Hexahydroxystearate/Hexastearate/Hexarosinate, Ethylhexyl Stearate, Triisostearyl Citrate, Diisostearyl Malate, Polyethylene, Polybutene, Silica, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Nylon-12, Disteardimonium Hectorite, Octyldodecanol, Propylene Carbonate, Pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate, Tocopheryl Acetate, Fragrance (Parfum), Benzyl Salicylate, Farnesol, Linalool, May Contain (+/-): Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Red 28 Lake (CI 45410), Red 30 Lake (CI 73360), Yellow 5 Lake (CI 19140). Powder: Synthetic Fluorphlogopite, Mica, Magnesium Myristate, Nylon-12, Silica, Octyldodecyl Stearoyl Stearate , Glyceryl Triacetyl Ricinoleate, Caprylic/Capric Triglyceride, PEG-12 Dimethicone, Polyhydroxystearic Acid, Trimyristin, Potassium Sorbate, Caprylyl Glycol, Benzotriazolyl Dodecyl p-Cresol, Phenoxyethanol, Hydrogenated Phosphatidylcholine, Hexylene Glycol, Tocopheryl Acetate, May Contain (+/-): Tin Oxide, Triethoxycaprylylsilane, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77499), Bismuth Oxychloride (CI 77163), Carmine (CI 75470), Red 6 Lake (CI 15850), Red 7 Lake (CI 15850), Red 40 Lake (CI 16035), Ultramarines (CI 77007).","- Patented Biomimetic Pigments: Mirror the skin's ceramide structure, ensuring adhesion, true color, and the most natural finish","sulfates SLS and SLES, parabens, formaldehydes, formaldehyde",,,,,,,True
2925998,P458747,"Crème: PPG-3 Benzyl Ether Myristate, Phenyl Trimethicone, Dipentaerythrityl Hexahydroxystearate/Hexastearate/Hexarosinate, Ethylhexyl Stearate, Triisostearyl Citrate, Diisostearyl Malate, Polyethylene, Polybutene, Silica, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Nylon-12, Disteardimonium Hectorite, Octyldodecanol, Propylene Carbonate, Pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate, Tocopheryl Acetate, Fragrance (Parfum), Benzyl Salicylate, Farnesol, Linalool, May Contain (+/-): Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Red 28 Lake (CI 45410), Red 30 Lake (CI 73360), Yellow 5 Lake (CI 19140). Powder: Synthetic Fluorphlogopite, Mica, Magnesium Myristate, Nylon-12, Silica, Octyldodecyl Stearoyl Stearate , Glyceryl Triacetyl Ricinoleate, Caprylic/Capric Triglyceride, PEG-12 Dimethicone, Polyhydroxystearic Acid, Trimyristin, Potassium Sorbate, Caprylyl Glycol, Benzotriazolyl Dodecyl p-Cresol, Phenoxyethanol, Hydrogenated Phosphatidylcholine, Hexylene Glycol, Tocopheryl Acetate, May Contain (+/-): Tin Oxide, Triethoxycaprylylsilane, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77499), Bismuth Oxychloride (CI 77163), Carmine (CI 75470), Red 6 Lake (CI 15850), Red 7 Lake (CI 15850), Red 40 Lake (CI 16035), Ultramarines (CI 77007).","- Patented Biomimetic Pigments: Mirror the skin's ceramide structure, ensuring adhesion, true color, and the most natural finish","sulfates SLS and SLES, parabens, formaldehydes, formaldehyde",,,,,,,True
2926004,P458747,"Crème: PPG-3 Benzyl Ether Myristate, Phenyl Trimethicone, Dipentaerythrityl Hexahydroxystearate/Hexastearate/Hexarosinate, Ethylhexyl Stearate, Triisostearyl Citrate, Diisostearyl Malate, Polyethylene, Polybutene, Silica, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Nylon-12, Disteardimonium Hectorite, Octyldodecanol, Propylene Carbonate, Pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate, Tocopheryl Acetate, Fragrance (Parfum), Benzyl Salicylate, Farnesol, Linalool, May Contain (+/-): Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Red 28 Lake (CI 45410), Red 30 Lake (CI 73360), Yellow 5 Lake (CI 19140). Powder: Synthetic Fluorphlogopite, Mica, Magnesium Myristate, Nylon-12, Silica, Octyldodecyl Stearoyl Stearate , Glyceryl Triacetyl Ricinoleate, Caprylic/Capric Triglyceride, PEG-12 Dimethicone, Polyhydroxystearic Acid, Trimyristin, Potassium Sorbate, Caprylyl Glycol, Benzotriazolyl Dodecyl p-Cresol, Phenoxyethanol, Hydrogenated Phosphatidylcholine, Hexylene Glycol, Tocopheryl Acetate, May Contain (+/-): Tin Oxide, Triethoxycaprylylsilane, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77499), Bismuth Oxychloride (CI 77163), Carmine (CI 75470), Red 6 Lake (CI 15850), Red 7 Lake (CI 15850), Red 40 Lake (CI 16035), Ultramarines (CI 77007).","- Patented Biomimetic Pigments: Mirror the skin's ceramide structure, ensuring adhesion, true color, and the most natural finish","sulfates SLS and SLES, parabens, formaldehydes, formaldehyde",,,,,,,True
2925980,P458747,"Crème: PPG-3 Benzyl Ether Myristate, Phenyl Trimethicone, Dipentaerythrityl Hexahydroxystearate/Hexastearate/Hexarosinate, Ethylhexyl Stearate, Triisostearyl Citrate, Diisostearyl Malate, Polyethylene, Polybutene, Silica, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Nylon-12, Disteardimonium Hectorite, Octyldodecanol, Propylene Carbonate, Pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate, Tocopheryl Acetate, Fragrance (Parfum), Benzyl Salicylate, Farnesol, Linalool, May Contain (+/-): Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Red 28 Lake (CI 45410), Red 30 Lake (CI 73360), Yellow 5 Lake (CI 19140). Powder: Synthetic Fluorphlogopite, Mica, Magnesium Myristate, Nylon-12, Silica, Octyldodecyl Stearoyl Stearate , Glyceryl Triacetyl Ricinoleate, Caprylic/Capric Triglyceride, PEG-12 Dimethicone, Polyhydroxystearic Acid, Trimyristin, Potassium Sorbate, Caprylyl Glycol, Benzotriazolyl Dodecyl p-Cresol, Phenoxyethanol, Hydrogenated Phosphatidylcholine, Hexylene Glycol, Tocopheryl Acetate, May Contain (+/-): Tin Oxide, Triethoxycaprylylsilane, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77499), Bismuth Oxychloride (CI 77163), Carmine (CI 75470), Red 6 Lake (CI 15850), Red 7 Lake (CI 15850), Red 40 Lake (CI 16035), Ultramarines (CI 77007).","- Patented Biomimetic Pigments: Mirror the skin's ceramide structure, ensuring adhesion, true color, and the most natural finish","sulfates SLS and SLES, parabens, formaldehydes, formaldehyde",,,,,,,True
2849784,P458747,"Crème: PPG-3 Benzyl Ether Myristate, Phenyl Trimethicone, Dipentaerythrityl Hexahydroxystearate/Hexastearate/Hexarosinate, Ethylhexyl Stearate, Triisostearyl Citrate, Diisostearyl Malate, Polyethylene, Polybutene, Silica, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Nylon-12, Disteardimonium Hectorite, Octyldodecanol, Propylene Carbonate, Pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate, Tocopheryl Acetate, Fragrance (Parfum), Benzyl Salicylate, Farnesol, Linalool, May Contain (+/-): Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Red 28 Lake (CI 45410), Red 30 Lake (CI 73360), Yellow 5 Lake (CI 19140). Powder: Synthetic Fluorphlogopite, Mica, Magnesium Myristate, Nylon-12, Silica, Octyldodecyl Stearoyl Stearate , Glyceryl Triacetyl Ricinoleate, Caprylic/Capric Triglyceride, PEG-12 Dimethicone, Polyhydroxystearic Acid, Trimyristin, Potassium Sorbate, Caprylyl Glycol, Benzotriazolyl Dodecyl p-Cresol, Phenoxyethanol, Hydrogenated Phosphatidylcholine, Hexylene Glycol, Tocopheryl Acetate, May Contain (+/-): Tin Oxide, Triethoxycaprylylsilane, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77499), Bismuth Oxychloride (CI 77163), Carmine (CI 75470), Red 6 Lake (CI 15850), Red 7 Lake (CI 15850), Red 40 Lake (CI 16035), Ultramarines (CI 77007).","- Patented Biomimetic Pigments: Mirror the skin's ceramide structure, ensuring adhesion, true color, and the most natural finish","sulfates SLS and SLES, parabens, formaldehydes, formaldehyde",,,,,,,True
2849776,P458747,"Crème: PPG-3 Benzyl Ether Myristate, Phenyl Trimethicone, Dipentaerythrityl Hexahydroxystearate/Hexastearate/Hexarosinate, Ethylhexyl Stearate, Triisostearyl Citrate, Diisostearyl Malate, Polyethylene, Polybutene, Silica, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Nylon-12, Disteardimonium Hectorite, Octyldodecanol, Propylene Carbonate, Pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate, Tocopheryl Acetate, Fragrance (Parfum), Benzyl Salicylate, Farnesol, Linalool, May Contain (+/-): Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Red 28 Lake (CI 45410), Red 30 Lake (CI 73360), Yellow 5 Lake (CI 19140). Powder: Synthetic Fluorphlogopite, Mica, Magnesium Myristate, Nylon-12, Silica, Octyldodecyl Stearoyl Stearate , Glyceryl Triacetyl Ricinoleate, Caprylic/Capric Triglyceride, PEG-12 Dimethicone, Polyhydroxystearic Acid, Trimyristin, Potassium Sorbate, Caprylyl Glycol, Benzotriazolyl Dodecyl p-Cresol, Phenoxyethanol, Hydrogenated Phosphatidylcholine, Hexylene Glycol, Tocopheryl Acetate, May Contain (+/-): Tin Oxide, Triethoxycaprylylsilane, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77499), Bismuth Oxychloride (CI 77163), Carmine (CI 75470), Red 6 Lake (CI 15850), Red 7 Lake (CI 15850), Red 40 Lake (CI 16035), Ultramarines (CI 77007).","- Patented Biomimetic Pigments: Mirror the skin's ceramide structure, ensuring adhesion, true color, and the most natural finish","sulfates SLS and SLES, parabens, formaldehydes, formaldehyde",,,,,,,True
2849750,P458747,"Crème: PPG-3 Benzyl Ether Myristate, Phenyl Trimethicone, Dipentaerythrityl Hexahydroxystearate/Hexastearate/Hexarosinate, Ethylhexyl Stearate, Triisostearyl Citrate, Diisostearyl Malate, Polyethylene, Polybutene, Silica, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Nylon-12, Disteardimonium Hectorite, Octyldodecanol, Propylene Carbonate, Pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate, Tocopheryl Acetate, Fragrance (Parfum), Benzyl Salicylate, Farnesol, Linalool, May Contain (+/-): Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Red 28 Lake (CI 45410), Red 30 Lake (CI 73360), Yellow 5 Lake (CI 19140). Powder: Synthetic Fluorphlogopite, Mica, Magnesium Myristate, Nylon-12, Silica, Octyldodecyl Stearoyl Stearate , Glyceryl Triacetyl Ricinoleate, Caprylic/Capric Triglyceride, PEG-12 Dimethicone, Polyhydroxystearic Acid, Trimyristin, Potassium Sorbate, Caprylyl Glycol, Benzotriazolyl Dodecyl p-Cresol, Phenoxyethanol, Hydrogenated Phosphatidylcholine, Hexylene Glycol, Tocopheryl Acetate, May Contain (+/-): Tin Oxide, Triethoxycaprylylsilane, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77499), Bismuth Oxychloride (CI 77163), Carmine (CI 75470), Red 6 Lake (CI 15850), Red 7 Lake (CI 15850), Red 40 Lake (CI 16035), Ultramarines (CI 77007).","- Patented Biomimetic Pigments: Mirror the skin's ceramide structure, ensuring adhesion, true color, and the most natural finish","sulfates SLS and SLES, parabens, formaldehydes, formaldehyde",,,,,,,True
2926012,P458747,"Crème: PPG-3 Benzyl Ether Myristate, Phenyl Trimethicone, Dipentaerythrityl Hexahydroxystearate/Hexastearate/Hexarosinate, Ethylhexyl Stearate, Triisostearyl Citrate, Diisostearyl Malate, Polyethylene, Polybutene, Silica, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Nylon-12, Disteardimonium Hectorite, Octyldodecanol, Propylene Carbonate, Pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate, Tocopheryl Acetate, Fragrance (Parfum), Benzyl Salicylate, Farnesol, Linalool, May Contain (+/-): Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Red 28 Lake (CI 45410), Red 30 Lake (CI 73360), Yellow 5 Lake (CI 19140). Powder: Synthetic Fluorphlogopite, Mica, Magnesium Myristate, Nylon-12, Silica, Octyldodecyl Stearoyl Stearate , Glyceryl Triacetyl Ricinoleate, Caprylic/Capric Triglyceride, PEG-12 Dimethicone, Polyhydroxystearic Acid, Trimyristin, Potassium Sorbate, Caprylyl Glycol, Benzotriazolyl Dodecyl p-Cresol, Phenoxyethanol, Hydrogenated Phosphatidylcholine, Hexylene Glycol, Tocopheryl Acetate, May Contain (+/-): Tin Oxide, Triethoxycaprylylsilane, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77499), Bismuth Oxychloride (CI 77163), Carmine (CI 75470), Red 6 Lake (CI 15850), Red 7 Lake (CI 15850), Red 40 Lake (CI 16035), Ultramarines (CI 77007).","- Patented Biomimetic Pigments: Mirror the skin's ceramide structure, ensuring adhesion, true color, and the most natural finish","sulfates SLS and SLES, parabens, formaldehydes, formaldehyde",,,,,,,True
2911741,P97989778,"Hydrogenated Polyisobutene, Hydrogenated Poly(C6-14 Olefin), Mica, Octyldodecanol, Ethylene/Propylene/Styrene Copolymer, Trimethylsiloxysilicate, Isododecane, 1,2-Hexanediol, Disteardimonium Hectorite, Sorbitan Sesquioleate, Propylene Carbonate, Triethoxycaprylylsilane, Aluminum Hydroxide, Helianthus Annuus (Sunflower) Seed Oil, Gardenia Florida Fruit Extract, Nelumbo Nucifera Flower Extract, Nymphaea Odorata Root Extract, Titanium Dioxide (CI 77891), Red 7 Lake (CI 15850), Iron Oxides (CI 77491), Iron Oxides (CI 77499).",,"sulfates SLS and SLES, parabens, formaldehydes, formaldehyde",,,,,,,True
2518959,P97989778,"Hydrogenated Polyisobutene, Hydrogenated Poly(C6-14 Olefin), Mica, Octyldodecanol, Ethylene/Propylene/Styrene Copolymer, Trimethylsiloxysilicate, Isododecane, 1,2-Hexanediol, Disteardimonium Hectorite, Sorbitan Sesquioleate, Propylene Carbonate, Triethoxycaprylylsilane, Aluminum Hydroxide, Helianthus Annuus (Sunflower) Seed Oil, Gardenia Florida Fruit Extract, Nelumbo Nucifera Flower Extract, Nymphaea Odorata Root Extract, Titanium Dioxide (CI 77891), Red 7 Lake (CI 15850), Iron Oxides (CI 77491), Iron Oxides (CI 77499).",,"sulfates SLS and SLES, parabens, formaldehydes, formaldehyde",,,,,,,True
2518983,P97989778,"Hydrogenated Polyisobutene, Hydrogenated Poly(C6-14 Olefin), Mica, Octyldodecanol, Ethylene/Propylene/Styrene Copolymer, Trimethylsiloxysilicate, Isododecane, 1,2-Hexanediol, Disteardimonium Hectorite, Sorbitan Sesquioleate, Propylene Carbonate, Triethoxycaprylylsilane, Aluminum Hydroxide, Helianthus Annuus (Sunflower) Seed Oil, Gardenia Florida Fruit Extract, Nelumbo Nucifera Flower Extract, Nymphaea Odorata Root Extract, Titanium Dioxide (CI 77891), Red 7 Lake (CI 15850), Iron Oxides (CI 77491), Iron Oxides (CI 77499).",,"sulfates SLS and SLES, parabens, formaldehydes, formaldehyde",,,,,,,True
2518991,P97989778,"Hydrogenated Polyisobutene, Hydrogenated Poly(C6-14 Olefin), Mica, Octyldodecanol, Ethylene/Propylene/Styrene Copolymer, Trimethylsiloxysilicate, Isododecane, 1,2-Hexanediol, Disteardimonium Hectorite, Sorbitan Sesquioleate, Propylene Carbonate, Triethoxycaprylylsilane, Aluminum Hydroxide, Helianthus Annuus (Sunflower) Seed Oil, Gardenia Florida Fruit Extract, Nelumbo Nucifera Flower Extract, Nymphaea Odorata Root Extract, Titanium Dioxide (CI 77891), Red 7 Lake (CI 15850), Iron Oxides (CI 77491), Iron Oxides (CI 77499).",,"sulfates SLS and SLES, parabens, formaldehydes, formaldehyde",,,,,,,True
2362085,P97989778,"Hydrogenated Polyisobutene, Hydrogenated Poly(C6-14 Olefin), Mica, Octyldodecanol, Ethylene/Propylene/Styrene Copolymer, Trimethylsiloxysilicate, Isododecane, 1,2-Hexanediol, Disteardimonium Hectorite, Sorbitan Sesquioleate, Propylene Carbonate, Triethoxycaprylylsilane, Aluminum Hydroxide, Helianthus Annuus (Sunflower) Seed Oil, Gardenia Florida Fruit Extract, Nelumbo Nucifera Flower Extract, Nymphaea Odorata Root Extract, Titanium Dioxide (CI 77891), Red 7 Lake (CI 15850), Iron Oxides (CI 77491), Iron Oxides (CI 77499).",,"sulfates SLS and SLES, parabens, formaldehydes, formaldehyde",,,,,,,True
2354140,P97989778,"Hydrogenated Polyisobutene, Hydrogenated Poly(C6-14 Olefin), Mica, Octyldodecanol, Ethylene/Propylene/Styrene Copolymer, Trimethylsiloxysilicate, Isododecane, 1,2-Hexanediol, Disteardimonium Hectorite, Sorbitan Sesquioleate, Propylene Carbonate, Triethoxycaprylylsilane, Aluminum Hydroxide, Helianthus Annuus (Sunflower) Seed Oil, Gardenia Florida Fruit Extract, Nelumbo Nucifera Flower Extract, Nymphaea Odorata Root Extract, Titanium Dioxide (CI 77891), Red 7 Lake (CI 15850), Iron Oxides (CI 77491), Iron Oxides (CI 77499).",,"sulfates SLS and SLES, parabens, formaldehydes, formaldehyde",,,,,,,True
2362101,P97989778,"Hydrogenated Polyisobutene, Hydrogenated Poly(C6-14 Olefin), Mica, Octyldodecanol, Ethylene/Propylene/Styrene Copolymer, Trimethylsiloxysilicate, Isododecane, 1,2-Hexanediol, Disteardimonium Hectorite, Sorbitan Sesquioleate, Propylene Carbonate, Triethoxycaprylylsilane, Aluminum Hydroxide, Helianthus Annuus (Sunflower) Seed Oil, Gardenia Florida Fruit Extract, Nelumbo Nucifera Flower Extract, Nymphaea Odorata Root Extract, Titanium Dioxide (CI 77891), Red 7 Lake (CI 15850), Iron Oxides (CI 77491), Iron Oxides (CI 77499).",,"sulfates SLS and SLES, parabens, formaldehydes, formaldehyde",,,,,,,True
2362127,P97989778,"Hydrogenated Polyisobutene, Hydrogenated Poly(C6-14 Olefin), Mica, Octyldodecanol, Ethylene/Propylene/Styrene Copolymer, Trimethylsiloxysilicate, Isododecane, 1,2-Hexanediol, Disteardimonium Hectorite, Sorbitan Sesquioleate, Propylene Carbonate, Triethoxycaprylylsilane, Aluminum Hydroxide, Helianthus Annuus (Sunflower) Seed Oil, Gardenia Florida Fruit Extract, Nelumbo Nucifera Flower Extract, Nymphaea Odorata Root Extract, Titanium Dioxide (CI 77891), Red 7 Lake (CI 15850), Iron Oxides (CI 77491), Iron Oxides (CI 77499).",,"sulfates SLS and SLES, parabens, formaldehydes, formaldehyde",,,,,,,True
2362143,P97989778,"Hydrogenated Polyisobutene, Hydrogenated Poly(C6-14 Olefin), Mica, Octyldodecanol, Ethylene/Propylene/Styrene Copolymer, Trimethylsiloxysilicate, Isododecane, 1,2-Hexanediol, Disteardimonium Hectorite, Sorbitan Sesquioleate, Propylene Carbonate, Triethoxycaprylylsilane, Aluminum Hydroxide, Helianthus Annuus (Sunflower) Seed Oil, Gardenia Florida Fruit Extract, Nelumbo Nucifera Flower Extract, Nymphaea Odorata Root Extract, Titanium Dioxide (CI 77891), Red 7 Lake (CI 15850), Iron Oxides (CI 77491), Iron Oxides (CI 77499).",,"sulfates SLS and SLES, parabens, formaldehydes, formaldehyde",,,,,,,True
